date,store,item,predicted_demand,opening_inventory,inventory_after_demand,on_order,inventory_position,reorder_point,target_inventory,recommended_order_qty,arrival_date
2018-02-04,1,7,56.63,435.4100000000001,378.7800000000001,0.0,378.7800000000001,404.83,775.62,397.0,2018-02-11
2018-02-05,1,7,38.69,378.7800000000001,340.0900000000001,397.0,737.0900000000001,404.6,775.39,0.0,
2018-02-06,1,7,44.85,340.0900000000001,295.24000000000007,397.0,692.24,404.31,775.0999999999999,0.0,
2018-02-07,1,7,44.87,295.24000000000007,250.37000000000006,397.0,647.3700000000001,404.07,774.86,0.0,
2018-02-08,1,7,48.26,250.37000000000006,202.11000000000007,397.0,599.1100000000001,402.9,773.69,0.0,
2018-02-09,1,7,52.84,202.11000000000007,149.27000000000007,397.0,546.2700000000001,401.0,771.79,0.0,
2018-02-10,1,7,53.94,149.27000000000007,95.33000000000007,397.0,492.33000000000004,400.55,771.3399999999999,0.0,
2018-02-11,1,7,57.53,492.33000000000004,434.80000000000007,0.0,434.80000000000007,401.5,772.28,0.0,
2018-02-12,1,7,38.45,434.80000000000007,396.3500000000001,0.0,396.3500000000001,401.14,771.9300000000001,376.0,2018-02-19
2018-02-13,1,7,44.56,396.3500000000001,351.7900000000001,376.0,727.7900000000001,400.71,771.5,0.0,
2018-02-14,1,7,44.63,351.7900000000001,307.1600000000001,376.0,683.1600000000001,400.34,771.12,0.0,
2018-02-15,1,7,47.09,307.1600000000001,260.07000000000005,376.0,636.07,401.26,772.05,0.0,
2018-02-16,1,7,50.94,260.07000000000005,209.13000000000005,376.0,585.1300000000001,400.89,771.6800000000001,0.0,
2018-02-17,1,7,53.49,209.13000000000005,155.64000000000004,376.0,531.6400000000001,401.43,772.22,0.0,
2018-02-18,1,7,58.48,155.64000000000004,97.16000000000005,376.0,473.1600000000001,400.76,771.55,0.0,
2018-02-19,1,7,38.1,473.1600000000001,435.06000000000006,0.0,435.06000000000006,400.46,771.25,0.0,
2018-02-20,1,7,44.12,435.06000000000006,390.94000000000005,0.0,390.94000000000005,400.59,771.37,381.0,2018-02-27
2018-02-21,1,7,44.26,390.94000000000005,346.68000000000006,381.0,727.6800000000001,401.04,771.8299999999999,0.0,
2018-02-22,1,7,48.01,346.68000000000006,298.6700000000001,381.0,679.6700000000001,409.26,780.05,0.0,
2018-02-23,1,7,50.57,298.6700000000001,248.10000000000008,381.0,629.1000000000001,418.88,789.67,0.0,
2018-02-24,1,7,54.03,248.10000000000008,194.07000000000008,381.0,575.07,429.86,800.65,0.0,
2018-02-25,1,7,57.81,194.07000000000008,136.26000000000008,381.0,517.2600000000001,438.07,808.86,0.0,
2018-02-26,1,7,37.8,136.26000000000008,98.46000000000008,381.0,479.4600000000001,446.37,817.16,0.0,
2018-02-27,1,7,44.25,479.4600000000001,435.2100000000001,0.0,435.2100000000001,454.21,825.0,390.0,2018-03-06
2018-02-28,1,7,44.72,435.2100000000001,390.4900000000001,390.0,780.4900000000001,460.57,831.36,0.0,
2018-03-01,1,7,56.23,390.4900000000001,334.2600000000001,390.0,724.2600000000001,458.71,829.5,0.0,
2018-03-02,1,7,60.2,334.2600000000001,274.0600000000001,390.0,664.0600000000002,459.36,830.15,0.0,
2018-03-03,1,7,65.01,274.0600000000001,209.05000000000013,390.0,599.0500000000002,458.65,829.4300000000001,0.0,
2018-03-04,1,7,66.02,209.05000000000013,143.03000000000014,390.0,533.0300000000002,460.13,830.92,0.0,
2018-03-05,1,7,46.1,143.03000000000014,96.93000000000015,390.0,486.9300000000002,457.8,828.5899999999999,0.0,
2018-03-06,1,7,52.09,486.9300000000002,434.84000000000015,0.0,434.84000000000015,457.68,828.47,394.0,2018-03-13
2018-03-07,1,7,51.08,434.84000000000015,383.76000000000016,394.0,777.7600000000002,458.69,829.48,0.0,
2018-03-08,1,7,54.37,383.76000000000016,329.39000000000016,394.0,723.3900000000001,459.9,830.69,0.0,
2018-03-09,1,7,60.84,329.39000000000016,268.5500000000002,394.0,662.5500000000002,458.3,829.0799999999999,0.0,
2018-03-10,1,7,64.3,268.5500000000002,204.25000000000017,394.0,598.2500000000002,458.77,829.55,0.0,
2018-03-11,1,7,67.51,204.25000000000017,136.74000000000018,394.0,530.7400000000002,458.1,828.89,0.0,
2018-03-12,1,7,43.77,136.74000000000018,92.97000000000017,394.0,486.97000000000014,459.7,830.49,0.0,
2018-03-13,1,7,51.97,486.97000000000014,435.0000000000001,0.0,435.0000000000001,461.66,832.45,398.0,2018-03-20
2018-03-14,1,7,52.09,435.0000000000001,382.9100000000001,398.0,780.9100000000001,461.99,832.77,0.0,
2018-03-15,1,7,55.58,382.9100000000001,327.3300000000001,398.0,725.3300000000002,462.57,833.36,0.0,
2018-03-16,1,7,59.24,327.3300000000001,268.0900000000001,398.0,666.0900000000001,462.04,832.8199999999999,0.0,
2018-03-17,1,7,64.77,268.0900000000001,203.3200000000001,398.0,601.3200000000002,461.1,831.89,0.0,
2018-03-18,1,7,66.84,203.3200000000001,136.4800000000001,398.0,534.4800000000001,463.27,834.06,0.0,
2018-03-19,1,7,45.37,136.4800000000001,91.1100000000001,398.0,489.1100000000001,462.66,833.45,0.0,
2018-03-20,1,7,53.93,489.1100000000001,435.1800000000001,0.0,435.1800000000001,461.34,832.13,397.0,2018-03-27
2018-03-21,1,7,52.41,435.1800000000001,382.7700000000001,397.0,779.7700000000001,461.17,831.96,0.0,
2018-03-22,1,7,56.16,382.7700000000001,326.6100000000001,397.0,723.6100000000001,461.64,832.4300000000001,0.0,
2018-03-23,1,7,58.7,326.6100000000001,267.91000000000014,397.0,664.9100000000001,463.55,834.3399999999999,0.0,
2018-03-24,1,7,63.84,267.91000000000014,204.07000000000014,397.0,601.0700000000002,464.09,834.87,0.0,
2018-03-25,1,7,69.01,204.07000000000014,135.06000000000012,397.0,532.0600000000002,434.66,805.45,0.0,
2018-03-26,1,7,44.76,135.06000000000012,90.30000000000013,397.0,487.3000000000001,434.66,805.45,0.0,
2018-03-27,1,7,52.61,487.3000000000001,434.6900000000001,0.0,434.6900000000001,434.66,805.45,0.0,
2018-03-28,1,7,52.24,434.6900000000001,382.4500000000001,0.0,382.4500000000001,434.66,805.45,423.0,2018-04-04
2018-03-29,1,7,56.63,382.4500000000001,325.8200000000001,423.0,748.8200000000002,434.66,805.45,0.0,
2018-03-30,1,7,60.61,325.8200000000001,265.2100000000001,423.0,688.21,434.66,805.45,0.0,
2018-03-31,1,7,64.37,265.2100000000001,200.8400000000001,423.0,623.8400000000001,434.66,805.45,0.0,
2018-01-01,1,8,45.29,488.18,442.89,0.0,442.89,488.51,976.6899999999999,534.0,2018-01-08
2018-01-02,1,8,52.56,442.89,390.33,534.0,924.3299999999999,491.06,979.24,0.0,
2018-01-03,1,8,55.1,390.33,335.22999999999996,534.0,869.23,490.73,978.91,0.0,
2018-01-04,1,8,58.56,335.22999999999996,276.66999999999996,534.0,810.67,491.71,979.89,0.0,
2018-01-05,1,8,62.78,276.66999999999996,213.88999999999996,534.0,747.89,491.28,979.47,0.0,
2018-01-06,1,8,65.66,213.88999999999996,148.22999999999996,534.0,682.23,492.7,980.8799999999999,0.0,
2018-01-07,1,8,67.89,148.22999999999996,80.33999999999996,534.0,614.3399999999999,496.49,984.67,0.0,
2018-01-08,1,8,46.59,614.3399999999999,567.7499999999999,0.0,567.7499999999999,496.05,984.23,0.0,
2018-01-09,1,8,55.12,567.7499999999999,512.6299999999999,0.0,512.6299999999999,495.29,983.47,0.0,
2018-01-10,1,8,54.77,512.6299999999999,457.8599999999999,0.0,457.8599999999999,494.71,982.89,526.0,2018-01-17
2018-01-11,1,8,59.54,457.8599999999999,398.3199999999999,526.0,924.3199999999999,493.59,981.77,0.0,
2018-01-12,1,8,62.36,398.3199999999999,335.95999999999987,526.0,861.9599999999998,495.8,983.98,0.0,
2018-01-13,1,8,67.07,335.95999999999987,268.8899999999999,526.0,794.8899999999999,495.46,983.64,0.0,
2018-01-14,1,8,71.68,268.8899999999999,197.20999999999987,526.0,723.2099999999998,493.73,981.92,0.0,
2018-01-15,1,8,46.15,197.20999999999987,151.05999999999986,526.0,677.0599999999998,494.15,982.3399999999999,0.0,
2018-01-16,1,8,54.36,151.05999999999986,96.69999999999986,526.0,622.6999999999998,493.31,981.5,0.0,
2018-01-17,1,8,54.19,622.6999999999998,568.5099999999998,0.0,568.5099999999998,493.09,981.27,0.0,
2018-01-18,1,8,58.42,568.5099999999998,510.08999999999975,0.0,510.08999999999975,491.95,980.1299999999999,0.0,
2018-01-19,1,8,64.57,510.08999999999975,445.51999999999975,0.0,445.51999999999975,490.75,978.93,534.0,2018-01-26
2018-01-20,1,8,66.73,445.51999999999975,378.78999999999974,534.0,912.7899999999997,491.41,979.5899999999999,0.0,
2018-01-21,1,8,69.96,378.78999999999974,308.82999999999976,534.0,842.8299999999997,491.87,980.05,0.0,
2018-01-22,1,8,46.56,308.82999999999976,262.26999999999975,534.0,796.2699999999998,491.09,979.28,0.0,
2018-01-23,1,8,53.52,262.26999999999975,208.74999999999974,534.0,742.7499999999998,491.73,979.91,0.0,
2018-01-24,1,8,53.96,208.74999999999974,154.78999999999974,534.0,688.7899999999997,491.79,979.97,0.0,
2018-01-25,1,8,57.28,154.78999999999974,97.50999999999974,534.0,631.5099999999998,496.71,984.89,0.0,
2018-01-26,1,8,63.38,631.5099999999998,568.1299999999998,0.0,568.1299999999998,501.93,990.1099999999999,0.0,
2018-01-27,1,8,67.38,568.1299999999998,500.7499999999998,0.0,500.7499999999998,505.89,994.0699999999999,494.0,2018-02-03
2018-01-28,1,8,70.43,500.7499999999998,430.31999999999977,494.0,924.3199999999997,509.2,997.3799999999999,0.0,
2018-01-29,1,8,45.79,430.31999999999977,384.52999999999975,494.0,878.5299999999997,513.77,1001.9499999999999,0.0,
2018-01-30,1,8,54.16,384.52999999999975,330.3699999999998,494.0,824.3699999999998,518.57,1006.7499999999999,0.0,
2018-01-31,1,8,54.02,330.3699999999998,276.3499999999998,494.0,770.3499999999998,523.89,1012.0699999999999,0.0,
2018-02-01,1,8,62.2,276.3499999999998,214.1499999999998,494.0,708.1499999999999,525.02,1013.1999999999999,0.0,
2018-02-02,1,8,68.6,214.1499999999998,145.5499999999998,494.0,639.5499999999998,523.77,1011.9499999999999,0.0,
2018-02-03,1,8,71.34,639.5499999999998,568.2099999999998,0.0,568.2099999999998,523.79,1011.9699999999999,0.0,
2018-02-04,1,8,73.74,568.2099999999998,494.4699999999998,0.0,494.4699999999998,527.26,1015.4399999999999,521.0,2018-02-11
2018-02-05,1,8,50.36,494.4699999999998,444.1099999999998,521.0,965.1099999999998,528.31,1016.4899999999999,0.0,
2018-02-06,1,8,58.96,444.1099999999998,385.1499999999998,521.0,906.1499999999999,528.01,1016.1899999999999,0.0,
2018-02-07,1,8,59.34,385.1499999999998,325.80999999999983,521.0,846.8099999999998,528.04,1016.2199999999999,0.0,
2018-02-08,1,8,63.33,325.80999999999983,262.47999999999985,521.0,783.4799999999998,528.07,1016.2499999999999,0.0,
2018-02-09,1,8,67.35,262.47999999999985,195.12999999999985,521.0,716.1299999999999,527.98,1016.16,0.0,
2018-02-10,1,8,71.36,195.12999999999985,123.76999999999985,521.0,644.7699999999999,529.38,1017.56,0.0,
2018-02-11,1,8,77.21,644.7699999999999,567.5599999999998,0.0,567.5599999999998,528.5,1016.68,0.0,
2018-02-12,1,8,51.41,567.5599999999998,516.1499999999999,0.0,516.1499999999999,528.67,1016.8499999999999,501.0,2018-02-19
2018-02-13,1,8,58.66,516.1499999999999,457.4899999999999,501.0,958.4899999999999,527.96,1016.15,0.0,
2018-02-14,1,8,59.37,457.4899999999999,398.1199999999999,501.0,899.1199999999999,527.15,1015.3299999999999,0.0,
2018-02-15,1,8,63.36,398.1199999999999,334.7599999999999,501.0,835.7599999999999,527.62,1015.8,0.0,
2018-02-16,1,8,67.26,334.7599999999999,267.4999999999999,501.0,768.4999999999999,527.36,1015.54,0.0,
2018-02-17,1,8,72.77,267.4999999999999,194.7299999999999,501.0,695.7299999999999,526.84,1015.02,0.0,
2018-02-18,1,8,76.32,194.7299999999999,118.40999999999991,501.0,619.4099999999999,526.12,1014.3,0.0,
2018-02-19,1,8,51.58,619.4099999999999,567.8299999999998,0.0,567.8299999999998,525.91,1014.0899999999999,0.0,
2018-02-20,1,8,57.96,567.8299999999998,509.86999999999983,0.0,509.86999999999983,526.76,1014.9399999999999,506.0,2018-02-27
2018-02-21,1,8,58.56,509.86999999999983,451.30999999999983,506.0,957.3099999999998,526.98,1015.16,0.0,
2018-02-22,1,8,63.83,451.30999999999983,387.47999999999985,506.0,893.4799999999998,538.42,1026.6,0.0,
2018-02-23,1,8,67.0,387.47999999999985,320.47999999999985,506.0,826.4799999999998,550.33,1038.51,0.0,
2018-02-24,1,8,72.25,320.47999999999985,248.22999999999985,506.0,754.2299999999998,562.03,1050.21,0.0,
2018-02-25,1,8,75.6,248.22999999999985,172.62999999999985,506.0,678.6299999999999,573.19,1061.37,0.0,
2018-02-26,1,8,51.36,172.62999999999985,121.26999999999985,506.0,627.2699999999999,582.53,1070.71,0.0,
2018-02-27,1,8,58.81,627.2699999999999,568.4599999999998,0.0,568.4599999999998,592.87,1081.05,513.0,2018-03-06
2018-02-28,1,8,58.78,568.4599999999998,509.67999999999984,513.0,1022.6799999999998,603.96,1092.1399999999999,0.0,
2018-03-01,1,8,75.26,509.67999999999984,434.41999999999985,513.0,947.4199999999998,603.96,1092.1399999999999,0.0,
2018-03-02,1,8,78.91,434.41999999999985,355.5099999999999,513.0,868.5099999999999,602.4,1090.59,0.0,
2018-03-03,1,8,83.94,355.5099999999999,271.5699999999999,513.0,784.5699999999999,603.29,1091.4699999999998,0.0,
2018-03-04,1,8,86.76,271.5699999999999,184.8099999999999,513.0,697.81,605.59,1093.77,0.0,
2018-03-05,1,8,60.7,184.8099999999999,124.10999999999989,513.0,637.1099999999999,605.04,1093.2199999999998,0.0,
2018-03-06,1,8,69.16,637.1099999999999,567.9499999999999,0.0,567.9499999999999,605.63,1093.81,526.0,2018-03-13
2018-03-07,1,8,69.87,567.9499999999999,498.0799999999999,526.0,1024.08,605.37,1093.56,0.0,
2018-03-08,1,8,75.26,498.0799999999999,422.81999999999994,526.0,948.8199999999999,605.66,1093.84,0.0,
2018-03-09,1,8,77.36,422.81999999999994,345.4599999999999,526.0,871.4599999999999,608.08,1096.27,0.0,
2018-03-10,1,8,84.83,345.4599999999999,260.62999999999994,526.0,786.6299999999999,607.61,1095.79,0.0,
2018-03-11,1,8,89.06,260.62999999999994,171.56999999999994,526.0,697.5699999999999,606.69,1094.87,0.0,
2018-03-12,1,8,60.15,171.56999999999994,111.41999999999993,526.0,637.42,606.83,1095.01,0.0,
2018-03-13,1,8,69.75,637.42,567.67,0.0,567.67,607.52,1095.71,529.0,2018-03-20
2018-03-14,1,8,69.62,567.67,498.04999999999995,529.0,1027.05,607.68,1095.8600000000001,0.0,
2018-03-15,1,8,75.55,498.04999999999995,422.49999999999994,529.0,951.5,607.16,1095.34,0.0,
2018-03-16,1,8,79.78,422.49999999999994,342.7199999999999,529.0,871.7199999999999,607.97,1096.1599999999999,0.0,
2018-03-17,1,8,84.36,342.7199999999999,258.3599999999999,529.0,787.3599999999999,606.93,1095.1100000000001,0.0,
2018-03-18,1,8,88.14,258.3599999999999,170.2199999999999,529.0,699.2199999999999,609.09,1097.27,0.0,
2018-03-19,1,8,60.29,170.2199999999999,109.92999999999992,529.0,638.93,608.9,1097.08,0.0,
2018-03-20,1,8,70.44,638.93,568.49,0.0,568.49,607.95,1096.13,528.0,2018-03-27
2018-03-21,1,8,69.77,568.49,498.72,528.0,1026.72,607.74,1095.92,0.0,
2018-03-22,1,8,75.03,498.72,423.69000000000005,528.0,951.69,608.56,1096.74,0.0,
2018-03-23,1,8,80.59,423.69000000000005,343.1,528.0,871.1,608.56,1096.75,0.0,
2018-03-24,1,8,83.31,343.1,259.79,528.0,787.79,608.68,1096.8600000000001,0.0,
2018-03-25,1,8,90.3,259.79,169.49,528.0,697.49,567.57,1055.75,0.0,
2018-03-26,1,8,60.1,169.49,109.39000000000001,528.0,637.39,567.57,1055.75,0.0,
2018-03-27,1,8,69.49,637.39,567.9,0.0,567.9,567.57,1055.75,0.0,
2018-03-28,1,8,69.56,567.9,498.34,0.0,498.34,567.57,1055.75,558.0,2018-04-04
2018-03-29,1,8,75.85,498.34,422.49,558.0,980.49,567.57,1055.75,0.0,
2018-03-30,1,8,80.6,422.49,341.89,558.0,899.89,567.57,1055.75,0.0,
2018-03-31,1,8,83.43,341.89,258.46,558.0,816.46,567.57,1055.75,0.0,
2018-01-01,1,9,29.69,326.55,296.86,0.0,296.86,319.41,645.96,350.0,2018-01-08
2018-01-02,1,9,34.46,296.86,262.40000000000003,350.0,612.4000000000001,319.2,645.75,0.0,
2018-01-03,1,9,34.59,262.40000000000003,227.81000000000003,350.0,577.8100000000001,318.44,644.99,0.0,
2018-01-04,1,9,36.45,227.81000000000003,191.36,350.0,541.36,318.91,645.47,0.0,
2018-01-05,1,9,38.3,191.36,153.06,350.0,503.06,320.22,646.78,0.0,
2018-01-06,1,9,43.84,153.06,109.22,350.0,459.22,317.87,644.4200000000001,0.0,
2018-01-07,1,9,45.02,109.22,64.19999999999999,350.0,414.2,317.48,644.03,0.0,
2018-01-08,1,9,30.72,414.2,383.48,0.0,383.48,316.82,643.37,0.0,
2018-01-09,1,9,34.24,383.48,349.24,0.0,349.24,317.73,644.29,0.0,
2018-01-10,1,9,33.83,349.24,315.41,0.0,315.41,319.12,645.6700000000001,331.0,2018-01-17
2018-01-11,1,9,36.93,315.41,278.48,331.0,609.48,319.73,646.29,0.0,
2018-01-12,1,9,39.6,278.48,238.88000000000002,331.0,569.88,319.37,645.9200000000001,0.0,
2018-01-13,1,9,41.48,238.88000000000002,197.40000000000003,331.0,528.4000000000001,320.48,647.03,0.0,
2018-01-14,1,9,44.63,197.40000000000003,152.77000000000004,331.0,483.77000000000004,321.19,647.74,0.0,
2018-01-15,1,9,30.06,152.77000000000004,122.71000000000004,331.0,453.71000000000004,322.07,648.62,0.0,
2018-01-16,1,9,35.16,122.71000000000004,87.55000000000004,331.0,418.55000000000007,322.64,649.19,0.0,
2018-01-17,1,9,35.22,418.55000000000007,383.33000000000004,0.0,383.33000000000004,323.15,649.7,0.0,
2018-01-18,1,9,37.54,383.33000000000004,345.79,0.0,345.79,323.51,650.07,0.0,
2018-01-19,1,9,39.24,345.79,306.55,0.0,306.55,323.35,649.9000000000001,344.0,2018-01-26
2018-01-20,1,9,42.59,306.55,263.96000000000004,344.0,607.96,323.7,650.25,0.0,
2018-01-21,1,9,45.33,263.96000000000004,218.63000000000005,344.0,562.6300000000001,322.92,649.47,0.0,
2018-01-22,1,9,30.94,218.63000000000005,187.69000000000005,344.0,531.69,322.71,649.26,0.0,
2018-01-23,1,9,35.73,187.69000000000005,151.96000000000006,344.0,495.96000000000004,322.57,649.12,0.0,
2018-01-24,1,9,35.73,151.96000000000006,116.23000000000008,344.0,460.2300000000001,322.44,648.99,0.0,
2018-01-25,1,9,37.91,116.23000000000008,78.32000000000008,344.0,422.32000000000005,325.99,652.55,0.0,
2018-01-26,1,9,39.08,422.32000000000005,383.24000000000007,0.0,383.24000000000007,329.9,656.45,0.0,
2018-01-27,1,9,42.94,383.24000000000007,340.30000000000007,0.0,340.30000000000007,332.89,659.44,0.0,
2018-01-28,1,9,44.55,340.30000000000007,295.75000000000006,0.0,295.75000000000006,336.96,663.51,368.0,2018-02-04
2018-01-29,1,9,30.73,295.75000000000006,265.02000000000004,368.0,633.02,339.63,666.1800000000001,0.0,
2018-01-30,1,9,35.59,265.02000000000004,229.43000000000004,368.0,597.4300000000001,343.08,669.6300000000001,0.0,
2018-01-31,1,9,35.6,229.43000000000004,193.83000000000004,368.0,561.83,346.58,673.1400000000001,0.0,
2018-02-01,1,9,41.46,193.83000000000004,152.37000000000003,368.0,520.37,347.19,673.74,0.0,
2018-02-02,1,9,42.98,152.37000000000003,109.39000000000004,368.0,477.39000000000004,347.94,674.49,0.0,
2018-02-03,1,9,45.93,109.39000000000004,63.46000000000004,368.0,431.46000000000004,347.74,674.29,0.0,
2018-02-04,1,9,48.62,431.46000000000004,382.84000000000003,0.0,382.84000000000003,348.55,675.11,0.0,
2018-02-05,1,9,33.4,382.84000000000003,349.44000000000005,0.0,349.44000000000005,348.86,675.4100000000001,0.0,
2018-02-06,1,9,39.05,349.44000000000005,310.39000000000004,0.0,310.39000000000004,348.25,674.8,365.0,2018-02-13
2018-02-07,1,9,39.1,310.39000000000004,271.29,365.0,636.29,347.59,674.1400000000001,0.0,
2018-02-08,1,9,42.06,271.29,229.23000000000002,365.0,594.23,346.46,673.01,0.0,
2018-02-09,1,9,43.73,229.23000000000002,185.50000000000003,365.0,550.5,346.92,673.47,0.0,
2018-02-10,1,9,45.73,185.50000000000003,139.77000000000004,365.0,504.77000000000004,347.51,674.07,0.0,
2018-02-11,1,9,49.44,139.77000000000004,90.33000000000004,365.0,455.33000000000004,347.73,674.29,0.0,
2018-02-12,1,9,33.71,90.33000000000004,56.62000000000004,365.0,421.62000000000006,348.0,674.55,0.0,
2018-02-13,1,9,38.43,421.62000000000006,383.19000000000005,0.0,383.19000000000005,347.6,674.1600000000001,0.0,
2018-02-14,1,9,38.44,383.19000000000005,344.75000000000006,0.0,344.75000000000006,348.52,675.07,331.0,2018-02-21
2018-02-15,1,9,40.93,344.75000000000006,303.82000000000005,331.0,634.82,349.79,676.35,0.0,
2018-02-16,1,9,44.2,303.82000000000005,259.62000000000006,331.0,590.6200000000001,349.52,676.07,0.0,
2018-02-17,1,9,46.33,259.62000000000006,213.29000000000008,331.0,544.2900000000001,349.17,675.73,0.0,
2018-02-18,1,9,49.66,213.29000000000008,163.63000000000008,331.0,494.6300000000001,349.32,675.87,0.0,
2018-02-19,1,9,33.97,163.63000000000008,129.66000000000008,331.0,460.6600000000001,348.99,675.54,0.0,
2018-02-20,1,9,38.04,129.66000000000008,91.62000000000009,331.0,422.6200000000001,350.3,676.86,0.0,
2018-02-21,1,9,39.36,422.6200000000001,383.2600000000001,0.0,383.2600000000001,350.03,676.58,0.0,
2018-02-22,1,9,42.21,383.2600000000001,341.0500000000001,0.0,341.0500000000001,357.84,684.3900000000001,344.0,2018-03-01
2018-02-23,1,9,43.92,341.0500000000001,297.1300000000001,344.0,641.1300000000001,366.5,693.0600000000001,0.0,
2018-02-24,1,9,45.98,297.1300000000001,251.15000000000012,344.0,595.1500000000001,377.49,704.05,0.0,
2018-02-25,1,9,49.81,251.15000000000012,201.34000000000012,344.0,545.3400000000001,386.75,713.3100000000001,0.0,
2018-02-26,1,9,33.64,201.34000000000012,167.7000000000001,344.0,511.7000000000001,393.19,719.74,0.0,
2018-02-27,1,9,39.35,167.7000000000001,128.3500000000001,344.0,472.35000000000014,400.5,727.0600000000001,0.0,
2018-02-28,1,9,39.08,128.3500000000001,89.27000000000011,344.0,433.2700000000001,407.06,733.62,0.0,
2018-03-01,1,9,50.01,433.2700000000001,383.2600000000001,0.0,383.2600000000001,406.05,732.61,350.0,2018-03-08
2018-03-02,1,9,52.59,383.2600000000001,330.6700000000001,350.0,680.6700000000001,406.41,732.97,0.0,
2018-03-03,1,9,56.97,330.6700000000001,273.70000000000005,350.0,623.7,404.36,730.9100000000001,0.0,
2018-03-04,1,9,59.06,273.70000000000005,214.64000000000004,350.0,564.6400000000001,404.7,731.26,0.0,
2018-03-05,1,9,40.08,214.64000000000004,174.56000000000006,350.0,524.5600000000001,403.86,730.4100000000001,0.0,
2018-03-06,1,9,46.67,174.56000000000006,127.89000000000006,350.0,477.89000000000004,402.76,729.32,0.0,
2018-03-07,1,9,45.65,127.89000000000006,82.24000000000007,350.0,432.24000000000007,402.64,729.2,0.0,
2018-03-08,1,9,49.0,432.24000000000007,383.24000000000007,0.0,383.24000000000007,401.44,727.99,345.0,2018-03-15
2018-03-09,1,9,52.95,383.24000000000007,330.2900000000001,345.0,675.2900000000001,399.58,726.1300000000001,0.0,
2018-03-10,1,9,54.91,330.2900000000001,275.3800000000001,345.0,620.3800000000001,400.84,727.3900000000001,0.0,
2018-03-11,1,9,59.41,275.3800000000001,215.9700000000001,345.0,560.9700000000001,399.88,726.4300000000001,0.0,
2018-03-12,1,9,39.23,215.9700000000001,176.74000000000012,345.0,521.7400000000001,400.45,727.0,0.0,
2018-03-13,1,9,45.57,176.74000000000012,131.17000000000013,345.0,476.17000000000013,399.98,726.54,0.0,
2018-03-14,1,9,45.52,131.17000000000013,85.65000000000012,345.0,430.6500000000001,399.79,726.34,0.0,
2018-03-15,1,9,47.8,430.6500000000001,382.8500000000001,0.0,382.8500000000001,401.28,727.83,345.0,2018-03-22
2018-03-16,1,9,51.09,382.8500000000001,331.7600000000001,345.0,676.7600000000001,401.58,728.1400000000001,0.0,
2018-03-17,1,9,56.17,331.7600000000001,275.5900000000001,345.0,620.5900000000001,401.71,728.26,0.0,
2018-03-18,1,9,58.45,275.5900000000001,217.1400000000001,345.0,562.1400000000001,403.61,730.1600000000001,0.0,
2018-03-19,1,9,39.81,217.1400000000001,177.3300000000001,345.0,522.3300000000002,402.2,728.76,0.0,
2018-03-20,1,9,45.11,177.3300000000001,132.22000000000008,345.0,477.2200000000001,402.6,729.1600000000001,0.0,
2018-03-21,1,9,45.33,132.22000000000008,86.89000000000009,345.0,431.8900000000001,402.75,729.3100000000001,0.0,
2018-03-22,1,9,49.29,431.8900000000001,382.6000000000001,0.0,382.6000000000001,401.12,727.6800000000001,346.0,2018-03-29
2018-03-23,1,9,51.39,382.6000000000001,331.2100000000001,346.0,677.21,401.98,728.54,0.0,
2018-03-24,1,9,56.29,331.2100000000001,274.9200000000001,346.0,620.9200000000001,402.46,729.02,0.0,
2018-03-25,1,9,60.35,274.9200000000001,214.57000000000008,346.0,560.57,382.61,709.1600000000001,0.0,
2018-03-26,1,9,38.4,214.57000000000008,176.17000000000007,346.0,522.1700000000001,382.61,709.1600000000001,0.0,
2018-03-27,1,9,45.51,176.17000000000007,130.66000000000008,346.0,476.6600000000001,382.61,709.1600000000001,0.0,
2018-03-28,1,9,45.48,130.66000000000008,85.18000000000009,346.0,431.18000000000006,382.61,709.1600000000001,0.0,
2018-03-29,1,9,47.66,431.18000000000006,383.5200000000001,0.0,383.5200000000001,382.61,709.1600000000001,0.0,
2018-03-30,1,9,52.25,383.5200000000001,331.2700000000001,0.0,331.2700000000001,382.61,709.1600000000001,378.0,2018-04-06
2018-03-31,1,9,56.77,331.2700000000001,274.5000000000001,378.0,652.5000000000001,382.61,709.1600000000001,0.0,
2018-01-01,1,10,43.79,467.46,423.66999999999996,0.0,423.66999999999996,478.51,945.97,523.0,2018-01-08
2018-01-02,1,10,52.37,423.66999999999996,371.29999999999995,523.0,894.3,480.15,947.61,0.0,
2018-01-03,1,10,52.48,371.29999999999995,318.81999999999994,523.0,841.8199999999999,480.82,948.28,0.0,
2018-01-04,1,10,57.16,318.81999999999994,261.65999999999997,523.0,784.66,481.41,948.87,0.0,
2018-01-05,1,10,62.43,261.65999999999997,199.22999999999996,523.0,722.23,481.15,948.61,0.0,
2018-01-06,1,10,62.79,199.22999999999996,136.43999999999997,523.0,659.4399999999999,484.39,951.85,0.0,
2018-01-07,1,10,68.06,136.43999999999997,68.37999999999997,523.0,591.38,486.47,953.9300000000001,0.0,
2018-01-08,1,10,45.95,591.38,545.43,0.0,545.43,486.75,954.21,0.0,
2018-01-09,1,10,54.01,545.43,491.41999999999996,0.0,491.41999999999996,486.98,954.44,0.0,
2018-01-10,1,10,53.15,491.41999999999996,438.27,0.0,438.27,489.16,956.62,519.0,2018-01-17
2018-01-11,1,10,57.75,438.27,380.52,519.0,899.52,489.83,957.29,0.0,
